Distance_from_border,ln_effect_size,remaining_biomass,removed_biomass,removed_average,Area,Ratio,removed_biomass_total
460200,0,1,0,0,3.32742E+11,10591503,
460300,0,1,0,0,3.32886E+11,10596106,
460400,0,1,0,0,3.33031E+11,10600710,
460500,0,1,0,0,3.33176E+11,10605315,
460600,0,1,0,0,3.3332E+11,10609921,
460700,0,1,0,0,3.33465E+11,10614528,
460800,0,1,0,0,3.3361E+11,10619136,
460900,0,1,0,0,3.33755E+11,10623745,
461000,0,1,0,0,3.339E+11,10628355,
461100,0,1,0,0,3.34044E+11,10632966,
461200,0,1,0,0,3.34189E+11,10637578,
461300,0,1,0,0,3.34334E+11,10642191,
461400,0,1,0,0,3.34479E+11,10646805,
461500,0,1,0,0,3.34624E+11,10651420,
461600,0,1,0,0,3.34769E+11,10656036,
461700,0,1,0,0,3.34914E+11,10660653,
461800,0,1,0,0,3.35059E+11,10665271,
461900,0,1,0,0,3.35204E+11,10669890,
462000,0,1,0,0,3.3535E+11,10674510,
462100,0,1,0,0,3.35495E+11,10679131,
462200,0,1,0,0,3.3564E+11,10683753,
462300,0,1,0,0,3.35785E+11,10688376,
462400,0,1,0,0,3.35931E+11,10693000,
462500,0,1,0,0,3.36076E+11,10697625,
462600,0,1,0,0,3.36221E+11,10702251,
462700,0,1,0,0,3.36366E+11,10706878,
462800,0,1,0,0,3.36512E+11,10711506,
462900,0,1,0,0,3.36657E+11,10716135,
463000,0,1,0,0,3.36803E+11,10720765,
463100,0,1,0,0,3.36948E+11,10725396,
463200,0,1,0,0,3.37094E+11,10730028,
463300,0,1,0,0,3.37239E+11,10734661,
463400,0,1,0,0,3.37385E+11,10739295,
463500,0,1,0,0,3.37531E+11,10743930,
463600,0,1,0,0,3.37676E+11,10748566,
463700,0,1,0,0,3.37822E+11,10753203,
463800,0,1,0,0,3.37968E+11,10757841,
463900,0,1,0,0,3.38113E+11,10762480,
464000,0,1,0,0,3.38259E+11,10767120,
464100,0,1,0,0,3.38405E+11,10771761,
464200,0,1,0,0,3.38551E+11,10776403,
464300,0,1,0,0,3.38697E+11,10781046,
464400,0,1,0,0,3.38842E+11,10785690,
464500,0,1,0,0,3.38988E+11,10790335,
464600,0,1,0,0,3.39134E+11,10794981,
464700,0,1,0,0,3.3928E+11,10799628,
464800,0,1,0,0,3.39426E+11,10804276,
464900,0,1,0,0,3.39572E+11,10808925,
465000,0,1,0,0,3.39718E+11,10813575,
465100,0,1,0,0,3.39865E+11,10818226,
465200,0,1,0,0,3.40011E+11,10822878,
465300,0,1,0,0,3.40157E+11,10827531,
465400,0,1,0,0,3.40303E+11,10832185,
465500,0,1,0,0,3.40449E+11,10836840,
465600,0,1,0,0,3.40596E+11,10841496,
465700,0,1,0,0,3.40742E+11,10846153,
465800,0,1,0,0,3.40888E+11,10850811,
465900,0,1,0,0,3.41035E+11,10855470,
466000,0,1,0,0,3.41181E+11,10860130,
466100,0,1,0,0,3.41327E+11,10864791,
466200,0,1,0,0,3.41474E+11,10869453,
466300,0,1,0,0,3.4162E+11,10874116,
466400,0,1,0,0,3.41767E+11,10878780,
466500,0,1,0,0,3.41914E+11,10883445,
466600,0,1,0,0,3.4206E+11,10888111,
466700,0,1,0,0,3.42207E+11,10892778,
466800,0,1,0,0,3.42353E+11,10897446,
466900,0,1,0,0,3.425E+11,10902115,
467000,0,1,0,0,3.42647E+11,10906785,
467100,0,1,0,0,3.42794E+11,10911456,
467200,0,1,0,0,3.4294E+11,10916128,
467300,0,1,0,0,3.43087E+11,10920801,
467400,0,1,0,0,3.43234E+11,10925475,
467500,0,1,0,0,3.43381E+11,10930150,
467600,0,1,0,0,3.43528E+11,10934826,
467700,0,1,0,0,3.43675E+11,10939503,
467800,0,1,0,0,3.43822E+11,10944181,
467900,0,1,0,0,3.43969E+11,10948860,
468000,0,1,0,0,3.44116E+11,10953540,
468100,0,1,0,0,3.44263E+11,10958221,
468200,0,1,0,0,3.4441E+11,10962903,
468300,0,1,0,0,3.44557E+11,10967586,
468400,0,1,0,0,3.44704E+11,10972270,
468500,0,1,0,0,3.44851E+11,10976955,
468600,0,1,0,0,3.44998E+11,10981641,
468700,0,1,0,0,3.45146E+11,10986328,
468800,0,1,0,0,3.45293E+11,10991016,
468900,0,1,0,0,3.4544E+11,10995705,
469000,0,1,0,0,3.45588E+11,11000395,
469100,0,1,0,0,3.45735E+11,11005086,
469200,0,1,0,0,3.45882E+11,11009778,
469300,0,1,0,0,3.4603E+11,11014471,
469400,0,1,0,0,3.46177E+11,11019165,
469500,0,1,0,0,3.46325E+11,11023860,
469600,0,1,0,0,3.46472E+11,11028556,
469700,0,1,0,0,3.4662E+11,11033253,
469800,0,1,0,0,3.46767E+11,11037951,
469900,0,1,0,0,3.46915E+11,11042650,
470000,0,1,0,0,3.47063E+11,11047350,
470100,0,1,0,0,3.4721E+11,11052051,
470200,0,1,0,0,3.47358E+11,11056753,
470300,0,1,0,0,3.47506E+11,11061456,
470400,0,1,0,0,3.47654E+11,11066160,
470500,0,1,0,0,3.47801E+11,11070865,
470600,0,1,0,0,3.47949E+11,11075571,
470700,0,1,0,0,3.48097E+11,11080278,
470800,0,1,0,0,3.48245E+11,11084986,
470900,0,1,0,0,3.48393E+11,11089695,
471000,0,1,0,0,3.48541E+11,11094405,
471100,0,1,0,0,3.48689E+11,11099116,
471200,0,1,0,0,3.48837E+11,11103828,
471300,0,1,0,0,3.48985E+11,11108541,
471400,0,1,0,0,3.49133E+11,11113255,
471500,0,1,0,0,3.49281E+11,11117970,
471600,0,1,0,0,3.49429E+11,11122686,
471700,0,1,0,0,3.49578E+11,11127403,
471800,0,1,0,0,3.49726E+11,11132121,
471900,0,1,0,0,3.49874E+11,11136840,
472000,0,1,0,0,3.50022E+11,11141560,
472100,0,1,0,0,3.50171E+11,11146281,
472200,0,1,0,0,3.50319E+11,11151003,
472300,0,1,0,0,3.50467E+11,11155726,
472400,0,1,0,0,3.50616E+11,11160450,
472500,0,1,0,0,3.50764E+11,11165175,
472600,0,1,0,0,3.50913E+11,11169901,
472700,0,1,0,0,3.51061E+11,11174628,
472800,0,1,0,0,3.5121E+11,11179356,
472900,0,1,0,0,3.51358E+11,11184085,
473000,0,1,0,0,3.51507E+11,11188815,
473100,0,1,0,0,3.51656E+11,11193546,
473200,0,1,0,0,3.51804E+11,11198278,
473300,0,1,0,0,3.51953E+11,11203011,
473400,0,1,0,0,3.52102E+11,11207745,
473500,0,1,0,0,3.5225E+11,11212480,
473600,0,1,0,0,3.52399E+11,11217216,
473700,0,1,0,0,3.52548E+11,11221953,
473800,0,1,0,0,3.52697E+11,11226691,
473900,0,1,0,0,3.52846E+11,11231430,
474000,0,1,0,0,3.52995E+11,11236170,
474100,0,1,0,0,3.53144E+11,11240911,
474200,0,1,0,0,3.53293E+11,11245653,
474300,0,1,0,0,3.53442E+11,11250396,
474400,0,1,0,0,3.53591E+11,11255140,
474500,0,1,0,0,3.5374E+11,11259885,
474600,0,1,0,0,3.53889E+11,11264631,
474700,0,1,0,0,3.54038E+11,11269378,
474800,0,1,0,0,3.54187E+11,11274126,
474900,0,1,0,0,3.54336E+11,11278875,
475000,0,1,0,0,3.54486E+11,11283625,
475100,0,1,0,0,3.54635E+11,11288376,
475200,0,1,0,0,3.54784E+11,11293128,
475300,0,1,0,0,3.54933E+11,11297881,
475400,0,1,0,0,3.55083E+11,11302635,
475500,0,1,0,0,3.55232E+11,11307390,
475600,0,1,0,0,3.55382E+11,11312146,
475700,0,1,0,0,3.55531E+11,11316903,
475800,0,1,0,0,3.5568E+11,11321661,
475900,0,1,0,0,3.5583E+11,11326420,
476000,0,1,0,0,3.5598E+11,11331180,
476100,0,1,0,0,3.56129E+11,11335941,
476200,0,1,0,0,3.56279E+11,11340703,
476300,0,1,0,0,3.56428E+11,11345466,
476400,0,1,0,0,3.56578E+11,11350230,
476500,0,1,0,0,3.56728E+11,11354995,
476600,0,1,0,0,3.56877E+11,11359761,
476700,0,1,0,0,3.57027E+11,11364528,
476800,0,1,0,0,3.57177E+11,11369296,
476900,0,1,0,0,3.57327E+11,11374065,
477000,0,1,0,0,3.57477E+11,11378835,
477100,0,1,0,0,3.57627E+11,11383606,
477200,0,1,0,0,3.57776E+11,11388378,
477300,0,1,0,0,3.57926E+11,11393151,
477400,0,1,0,0,3.58076E+11,11397925,
477500,0,1,0,0,3.58226E+11,11402700,
477600,0,1,0,0,3.58376E+11,11407476,
477700,0,1,0,0,3.58527E+11,11412253,
477800,0,1,0,0,3.58677E+11,11417031,
477900,0,1,0,0,3.58827E+11,11421810,
478000,0,1,0,0,3.58977E+11,11426590,
478100,0,1,0,0,3.59127E+11,11431371,
478200,0,1,0,0,3.59277E+11,11436153,
478300,0,1,0,0,3.59428E+11,11440936,
478400,0,1,0,0,3.59578E+11,11445720,
478500,0,1,0,0,3.59728E+11,11450505,
478600,0,1,0,0,3.59879E+11,11455291,
478700,0,1,0,0,3.60029E+11,11460078,
478800,0,1,0,0,3.60179E+11,11464866,
478900,0,1,0,0,3.6033E+11,11469655,
479000,0,1,0,0,3.6048E+11,11474445,
479100,0,1,0,0,3.60631E+11,11479236,
479200,0,1,0,0,3.60781E+11,11484028,
479300,0,1,0,0,3.60932E+11,11488821,
479400,0,1,0,0,3.61083E+11,11493615,
479500,0,1,0,0,3.61233E+11,11498410,
479600,0,1,0,0,3.61384E+11,11503206,
479700,0,1,0,0,3.61535E+11,11508003,
479800,0,1,0,0,3.61685E+11,11512801,
479900,0,1,0,0,3.61836E+11,11517600,
480000,0,1,0,0,3.61987E+11,11522400,
480100,0,1,0,0,3.62138E+11,11527201,
480200,0,1,0,0,3.62289E+11,11532003,
480300,0,1,0,0,3.62439E+11,11536806,
480400,0,1,0,0,3.6259E+11,11541610,
480500,0,1,0,0,3.62741E+11,11546415,
480600,0,1,0,0,3.62892E+11,11551221,
480700,0,1,0,0,3.63043E+11,11556028,
480800,0,1,0,0,3.63194E+11,11560836,
480900,0,1,0,0,3.63345E+11,11565645,
481000,0,1,0,0,3.63497E+11,11570455,
481100,0,1,0,0,3.63648E+11,11575266,
481200,0,1,0,0,3.63799E+11,11580078,
481300,0,1,0,0,3.6395E+11,11584891,
481400,0,1,0,0,3.64101E+11,11589705,
481500,0,1,0,0,3.64253E+11,11594520,
481600,0,1,0,0,3.64404E+11,11599336,
481700,0,1,0,0,3.64555E+11,11604153,
481800,0,1,0,0,3.64707E+11,11608971,
481900,0,1,0,0,3.64858E+11,11613790,
482000,0,1,0,0,3.65009E+11,11618610,
482100,0,1,0,0,3.65161E+11,11623431,
482200,0,1,0,0,3.65312E+11,11628253,
482300,0,1,0,0,3.65464E+11,11633076,
482400,0,1,0,0,3.65615E+11,11637900,
482500,0,1,0,0,3.65767E+11,11642725,
482600,0,1,0,0,3.65919E+11,11647551,
482700,0,1,0,0,3.6607E+11,11652378,
482800,0,1,0,0,3.66222E+11,11657206,
482900,0,1,0,0,3.66374E+11,11662035,
483000,0,1,0,0,3.66525E+11,11666865,
483100,0,1,0,0,3.66677E+11,11671696,
483200,0,1,0,0,3.66829E+11,11676528,
483300,0,1,0,0,3.66981E+11,11681361,
483400,0,1,0,0,3.67133E+11,11686195,
483500,0,1,0,0,3.67285E+11,11691030,
483600,0,1,0,0,3.67436E+11,11695866,
483700,0,1,0,0,3.67588E+11,11700703,
483800,0,1,0,0,3.6774E+11,11705541,
483900,0,1,0,0,3.67892E+11,11710380,
484000,0,1,0,0,3.68044E+11,11715220,
484100,0,1,0,0,3.68197E+11,11720061,
484200,0,1,0,0,3.68349E+11,11724903,
484300,0,1,0,0,3.68501E+11,11729746,
484400,0,1,0,0,3.68653E+11,11734590,
484500,0,1,0,0,3.68805E+11,11739435,
484600,0,1,0,0,3.68957E+11,11744281,
484700,0,1,0,0,3.6911E+11,11749128,
484800,0,1,0,0,3.69262E+11,11753976,
484900,0,1,0,0,3.69414E+11,11758825,
485000,0,1,0,0,3.69567E+11,11763675,
485100,0,1,0,0,3.69719E+11,11768526,
485200,0,1,0,0,3.69872E+11,11773378,
485300,0,1,0,0,3.70024E+11,11778231,
485400,0,1,0,0,3.70177E+11,11783085,
485500,0,1,0,0,3.70329E+11,11787940,
485600,0,1,0,0,3.70482E+11,11792796,
485700,0,1,0,0,3.70634E+11,11797653,
485800,0,1,0,0,3.70787E+11,11802511,
485900,0,1,0,0,3.70939E+11,11807370,
486000,0,1,0,0,3.71092E+11,11812230,
486100,0,1,0,0,3.71245E+11,11817091,
486200,0,1,0,0,3.71398E+11,11821953,
486300,0,1,0,0,3.7155E+11,11826816,
486400,0,1,0,0,3.71703E+11,11831680,
486500,0,1,0,0,3.71856E+11,11836545,
486600,0,1,0,0,3.72009E+11,11841411,
486700,0,1,0,0,3.72162E+11,11846278,
486800,0,1,0,0,3.72315E+11,11851146,
486900,0,1,0,0,3.72468E+11,11856015,
487000,0,1,0,0,3.72621E+11,11860885,
487100,0,1,0,0,3.72774E+11,11865756,
487200,0,1,0,0,3.72927E+11,11870628,
487300,0,1,0,0,3.7308E+11,11875501,
487400,0,1,0,0,3.73233E+11,11880375,
487500,0,1,0,0,3.73386E+11,11885250,
487600,0,1,0,0,3.73539E+11,11890126,
487700,0,1,0,0,3.73693E+11,11895003,
487800,0,1,0,0,3.73846E+11,11899881,
487900,0,1,0,0,3.73999E+11,11904760,
488000,0,1,0,0,3.74152E+11,11909640,
488100,0,1,0,0,3.74306E+11,11914521,
488200,0,1,0,0,3.74459E+11,11919403,
488300,0,1,0,0,3.74612E+11,11924286,
488400,0,1,0,0,3.74766E+11,11929170,
488500,0,1,0,0,3.74919E+11,11934055,
488600,0,1,0,0,3.75073E+11,11938941,
488700,0,1,0,0,3.75226E+11,11943828,
488800,0,1,0,0,3.7538E+11,11948716,
488900,0,1,0,0,3.75534E+11,11953605,
489000,0,1,0,0,3.75687E+11,11958495,
489100,0,1,0,0,3.75841E+11,11963386,
489200,0,1,0,0,3.75995E+11,11968278,
489300,0,1,0,0,3.76148E+11,11973171,
489400,0,1,0,0,3.76302E+11,11978065,
489500,0,1,0,0,3.76456E+11,11982960,
489600,0,1,0,0,3.7661E+11,11987856,
489700,0,1,0,0,3.76763E+11,11992753,
489800,0,1,0,0,3.76917E+11,11997651,
489900,0,1,0,0,3.77071E+11,12002550,
490000,0,1,0,0,3.77225E+11,12007450,
490100,0,1,0,0,3.77379E+11,12012351,
490200,0,1,0,0,3.77533E+11,12017253,
490300,0,1,0,0,3.77687E+11,12022156,
490400,0,1,0,0,3.77841E+11,12027060,
490500,0,1,0,0,3.77995E+11,12031965,
490600,0,1,0,0,3.78149E+11,12036871,
490700,0,1,0,0,3.78304E+11,12041778,
490800,0,1,0,0,3.78458E+11,12046686,
490900,0,1,0,0,3.78612E+11,12051595,
491000,0,1,0,0,3.78766E+11,12056505,
491100,0,1,0,0,3.78921E+11,12061416,
491200,0,1,0,0,3.79075E+11,12066328,
491300,0,1,0,0,3.79229E+11,12071241,
491400,0,1,0,0,3.79384E+11,12076155,
491500,0,1,0,0,3.79538E+11,12081070,
491600,0,1,0,0,3.79692E+11,12085986,
491700,0,1,0,0,3.79847E+11,12090903,
491800,0,1,0,0,3.80001E+11,12095821,
491900,0,1,0,0,3.80156E+11,12100740,
492000,0,1,0,0,3.80311E+11,12105660,
492100,0,1,0,0,3.80465E+11,12110581,
492200,0,1,0,0,3.8062E+11,12115503,
492300,0,1,0,0,3.80774E+11,12120426,
492400,0,1,0,0,3.80929E+11,12125350,
492500,0,1,0,0,3.81084E+11,12130275,
492600,0,1,0,0,3.81239E+11,12135201,
492700,0,1,0,0,3.81393E+11,12140128,
492800,0,1,0,0,3.81548E+11,12145056,
492900,0,1,0,0,3.81703E+11,12149985,
493000,0,1,0,0,3.81858E+11,12154915,
493100,0,1,0,0,3.82013E+11,12159846,
493200,0,1,0,0,3.82168E+11,12164778,
493300,0,1,0,0,3.82323E+11,12169711,
493400,0,1,0,0,3.82478E+11,12174645,
493500,0,1,0,0,3.82633E+11,12179580,
493600,0,1,0,0,3.82788E+11,12184516,
493700,0,1,0,0,3.82943E+11,12189453,
493800,0,1,0,0,3.83098E+11,12194391,
493900,0,1,0,0,3.83253E+11,12199330,
494000,0,1,0,0,3.83408E+11,12204270,
494100,0,1,0,0,3.83564E+11,12209211,
494200,0,1,0,0,3.83719E+11,12214153,
494300,0,1,0,0,3.83874E+11,12219096,
494400,0,1,0,0,3.8403E+11,12224040,
494500,0,1,0,0,3.84185E+11,12228985,
494600,0,1,0,0,3.8434E+11,12233931,
494700,0,1,0,0,3.84496E+11,12238878,
494800,0,1,0,0,3.84651E+11,12243826,
494900,0,1,0,0,3.84807E+11,12248775,
495000,0,1,0,0,3.84962E+11,12253725,
495100,0,1,0,0,3.85118E+11,12258676,
495200,0,1,0,0,3.85273E+11,12263628,
495300,0,1,0,0,3.85429E+11,12268581,
495400,0,1,0,0,3.85584E+11,12273535,
495500,0,1,0,0,3.8574E+11,12278490,
495600,0,1,0,0,3.85896E+11,12283446,
495700,0,1,0,0,3.86052E+11,12288403,
495800,0,1,0,0,3.86207E+11,12293361,
495900,0,1,0,0,3.86363E+11,12298320,
496000,0,1,0,0,3.86519E+11,12303280,
496100,0,1,0,0,3.86675E+11,12308241,
496200,0,1,0,0,3.86831E+11,12313203,
496300,0,1,0,0,3.86987E+11,12318166,
496400,0,1,0,0,3.87143E+11,12323130,
496500,0,1,0,0,3.87299E+11,12328095,
496600,0,1,0,0,3.87455E+11,12333061,
496700,0,1,0,0,3.87611E+11,12338028,
496800,0,1,0,0,3.87767E+11,12342996,
496900,0,1,0,0,3.87923E+11,12347965,
497000,0,1,0,0,3.88079E+11,12352935,
497100,0,1,0,0,3.88235E+11,12357906,
497200,0,1,0,0,3.88391E+11,12362878,
497300,0,1,0,0,3.88547E+11,12367851,
497400,0,1,0,0,3.88704E+11,12372825,
497500,0,1,0,0,3.8886E+11,12377800,
497600,0,1,0,0,3.89016E+11,12382776,
497700,0,1,0,0,3.89173E+11,12387753,
497800,0,1,0,0,3.89329E+11,12392731,
497900,0,1,0,0,3.89486E+11,12397710,
498000,0,1,0,0,3.89642E+11,12402690,
498100,0,1,0,0,3.89798E+11,12407671,
498200,0,1,0,0,3.89955E+11,12412653,
498300,0,1,0,0,3.90112E+11,12417636,
498400,0,1,0,0,3.90268E+11,12422620,
498500,0,1,0,0,3.90425E+11,12427605,
498600,0,1,0,0,3.90581E+11,12432591,
498700,0,1,0,0,3.90738E+11,12437578,
498800,0,1,0,0,3.90895E+11,12442566,
498900,0,1,0,0,3.91051E+11,12447555,
499000,0,1,0,0,3.91208E+11,12452545,
499100,0,1,0,0,3.91365E+11,12457536,
499200,0,1,0,0,3.91522E+11,12462528,
499300,0,1,0,0,3.91679E+11,12467521,
499400,0,1,0,0,3.91836E+11,12472515,
499500,0,1,0,0,3.91993E+11,12477510,
499600,0,1,0,0,3.92149E+11,12482506,
499700,0,1,0,0,3.92306E+11,12487503,
499800,0,1,0,0,3.92463E+11,12492501,
499900,0,1,0,0,3.92621E+11,12497500,
500000,0,1,0,0,3.92778E+11,12502500,
500100,0,1,0,0,3.92935E+11,12507501,
500200,0,1,0,0,3.93092E+11,12512503,
500300,0,1,0,0,3.93249E+11,12517506,
500400,0,1,0,0,3.93406E+11,12522510,
500500,0,1,0,0,3.93563E+11,12527515,
500600,0,1,0,0,3.93721E+11,12532521,
500700,0,1,0,0,3.93878E+11,12537528,
500800,0,1,0,0,3.94035E+11,12542536,
500900,0,1,0,0,3.94193E+11,12547545,
501000,0,1,0,0,3.9435E+11,12552555,
501100,0,1,0,0,3.94508E+11,12557566,
501200,0,1,0,0,3.94665E+11,12562578,
501300,0,1,0,0,3.94823E+11,12567591,
501400,0,1,0,0,3.9498E+11,12572605,
501500,0,1,0,0,3.95138E+11,12577620,
501600,0,1,0,0,3.95295E+11,12582636,
501700,0,1,0,0,3.95453E+11,12587653,
501800,0,1,0,0,3.9561E+11,12592671,
501900,0,1,0,0,3.95768E+11,12597690,
502000,0,1,0,0,3.95926E+11,12602710,
502100,0,1,0,0,3.96084E+11,12607731,
502200,0,1,0,0,3.96241E+11,12612753,
502300,0,1,0,0,3.96399E+11,12617776,
502400,0,1,0,0,3.96557E+11,12622800,
502500,0,1,0,0,3.96715E+11,12627825,
502600,0,1,0,0,3.96873E+11,12632851,
502700,0,1,0,0,3.97031E+11,12637878,
502800,0,1,0,0,3.97189E+11,12642906,
502900,0,1,0,0,3.97347E+11,12647935,
503000,0,1,0,0,3.97505E+11,12652965,
503100,0,1,0,0,3.97663E+11,12657996,
503200,0,1,0,0,3.97821E+11,12663028,
503300,0,1,0,0,3.97979E+11,12668061,
503400,0,1,0,0,3.98137E+11,12673095,
503500,0,1,0,0,3.98295E+11,12678130,
503600,0,1,0,0,3.98453E+11,12683166,
503700,0,1,0,0,3.98612E+11,12688203,
503800,0,1,0,0,3.9877E+11,12693241,
503900,0,1,0,0,3.98928E+11,12698280,
504000,0,1,0,0,3.99087E+11,12703320,
504100,0,1,0,0,3.99245E+11,12708361,
504200,0,1,0,0,3.99403E+11,12713403,
504300,0,1,0,0,3.99562E+11,12718446,
504400,0,1,0,0,3.9972E+11,12723490,
504500,0,1,0,0,3.99879E+11,12728535,
504600,0,1,0,0,4.00037E+11,12733581,
504700,0,1,0,0,4.00196E+11,12738628,
504800,0,1,0,0,4.00354E+11,12743676,
504900,0,1,0,0,4.00513E+11,12748725,
505000,0,1,0,0,4.00672E+11,12753775,
505100,0,1,0,0,4.0083E+11,12758826,
505200,0,1,0,0,4.00989E+11,12763878,
505300,0,1,0,0,4.01148E+11,12768931,
505400,0,1,0,0,4.01307E+11,12773985,
505500,0,1,0,0,4.01465E+11,12779040,
505600,0,1,0,0,4.01624E+11,12784096,
505700,0,1,0,0,4.01783E+11,12789153,
505800,0,1,0,0,4.01942E+11,12794211,
505900,0,1,0,0,4.02101E+11,12799270,
506000,0,1,0,0,4.0226E+11,12804330,
506100,0,1,0,0,4.02419E+11,12809391,
506200,0,1,0,0,4.02578E+11,12814453,
506300,0,1,0,0,4.02737E+11,12819516,
506400,0,1,0,0,4.02896E+11,12824580,
506500,0,1,0,0,4.03055E+11,12829645,
506600,0,1,0,0,4.03214E+11,12834711,
506700,0,1,0,0,4.03374E+11,12839778,
506800,0,1,0,0,4.03533E+11,12844846,
506900,0,1,0,0,4.03692E+11,12849915,
507000,0,1,0,0,4.03851E+11,12854985,
507100,0,1,0,0,4.04011E+11,12860056,
507200,0,1,0,0,4.0417E+11,12865128,
507300,0,1,0,0,4.04329E+11,12870201,
507400,0,1,0,0,4.04489E+11,12875275,
507500,0,1,0,0,4.04648E+11,12880350,
507600,0,1,0,0,4.04808E+11,12885426,
507700,0,1,0,0,4.04967E+11,12890503,
507800,0,1,0,0,4.05127E+11,12895581,
507900,0,1,0,0,4.05286E+11,12900660,
508000,0,1,0,0,4.05446E+11,12905740,
508100,0,1,0,0,4.05605E+11,12910821,
508200,0,1,0,0,4.05765E+11,12915903,
508300,0,1,0,0,4.05925E+11,12920986,
508400,0,1,0,0,4.06084E+11,12926070,
508500,0,1,0,0,4.06244E+11,12931155,
508600,0,1,0,0,4.06404E+11,12936241,
508700,0,1,0,0,4.06564E+11,12941328,
508800,0,1,0,0,4.06724E+11,12946416,
508900,0,1,0,0,4.06884E+11,12951505,
509000,0,1,0,0,4.07043E+11,12956595,
509100,0,1,0,0,4.07203E+11,12961686,
509200,0,1,0,0,4.07363E+11,12966778,
509300,0,1,0,0,4.07523E+11,12971871,
509400,0,1,0,0,4.07683E+11,12976965,
509500,0,1,0,0,4.07843E+11,12982060,
509600,0,1,0,0,4.08004E+11,12987156,
509700,0,1,0,0,4.08164E+11,12992253,
509800,0,1,0,0,4.08324E+11,12997351,
509900,0,1,0,0,4.08484E+11,13002450,
510000,0,1,0,0,4.08644E+11,13007550,
510100,0,1,0,0,4.08804E+11,13012651,
510200,0,1,0,0,4.08965E+11,13017753,
510300,0,1,0,0,4.09125E+11,13022856,
510400,0,1,0,0,4.09285E+11,13027960,
510500,0,1,0,0,4.09446E+11,13033065,
510600,0,1,0,0,4.09606E+11,13038171,
510700,0,1,0,0,4.09767E+11,13043278,
510800,0,1,0,0,4.09927E+11,13048386,
510900,0,1,0,0,4.10088E+11,13053495,
511000,0,1,0,0,4.10248E+11,13058605,
511100,0,1,0,0,4.10409E+11,13063716,
511200,0,1,0,0,4.10569E+11,13068828,
511300,0,1,0,0,4.1073E+11,13073941,
511400,0,1,0,0,4.10891E+11,13079055,
511500,0,1,0,0,4.11051E+11,13084170,
511600,0,1,0,0,4.11212E+11,13089286,
511700,0,1,0,0,4.11373E+11,13094403,
511800,0,1,0,0,4.11534E+11,13099521,
511900,0,1,0,0,4.11694E+11,13104640,
512000,0,1,0,0,4.11855E+11,13109760,
512100,0,1,0,0,4.12016E+11,13114881,
512200,0,1,0,0,4.12177E+11,13120003,
512300,0,1,0,0,4.12338E+11,13125126,
512400,0,1,0,0,4.12499E+11,13130250,
512500,0,1,0,0,4.1266E+11,13135375,
512600,0,1,0,0,4.12821E+11,13140501,
512700,0,1,0,0,4.12982E+11,13145628,
512800,0,1,0,0,4.13143E+11,13150756,
512900,0,1,0,0,4.13304E+11,13155885,
513000,0,1,0,0,4.13465E+11,13161015,
513100,0,1,0,0,4.13627E+11,13166146,
513200,0,1,0,0,4.13788E+11,13171278,
513300,0,1,0,0,4.13949E+11,13176411,
513400,0,1,0,0,4.1411E+11,13181545,
513500,0,1,0,0,4.14272E+11,13186680,
513600,0,1,0,0,4.14433E+11,13191816,
513700,0,1,0,0,4.14595E+11,13196953,
513800,0,1,0,0,4.14756E+11,13202091,
513900,0,1,0,0,4.14917E+11,13207230,
514000,0,1,0,0,4.15079E+11,13212370,
514100,0,1,0,0,4.1524E+11,13217511,
514200,0,1,0,0,4.15402E+11,13222653,
514300,0,1,0,0,4.15563E+11,13227796,
514400,0,1,0,0,4.15725E+11,13232940,
514500,0,1,0,0,4.15887E+11,13238085,
514600,0,1,0,0,4.16048E+11,13243231,
514700,0,1,0,0,4.1621E+11,13248378,
514800,0,1,0,0,4.16372E+11,13253526,
514900,0,1,0,0,4.16534E+11,13258675,
515000,0,1,0,0,4.16695E+11,13263825,
515100,0,1,0,0,4.16857E+11,13268976,
515200,0,1,0,0,4.17019E+11,13274128,
515300,0,1,0,0,4.17181E+11,13279281,
515400,0,1,0,0,4.17343E+11,13284435,
515500,0,1,0,0,4.17505E+11,13289590,
515600,0,1,0,0,4.17667E+11,13294746,
515700,0,1,0,0,4.17829E+11,13299903,
515800,0,1,0,0,4.17991E+11,13305061,
515900,0,1,0,0,4.18153E+11,13310220,
516000,0,1,0,0,4.18315E+11,13315380,
516100,0,1,0,0,4.18477E+11,13320541,
516200,0,1,0,0,4.18639E+11,13325703,
516300,0,1,0,0,4.18802E+11,13330866,
516400,0,1,0,0,4.18964E+11,13336030,
516500,0,1,0,0,4.19126E+11,13341195,
516600,0,1,0,0,4.19288E+11,13346361,
516700,0,1,0,0,4.19451E+11,13351528,
516800,0,1,0,0,4.19613E+11,13356696,
516900,0,1,0,0,4.19775E+11,13361865,
517000,0,1,0,0,4.19938E+11,13367035,
517100,0,1,0,0,4.201E+11,13372206,
517200,0,1,0,0,4.20263E+11,13377378,
517300,0,1,0,0,4.20425E+11,13382551,
517400,0,1,0,0,4.20588E+11,13387725,
517500,0,1,0,0,4.2075E+11,13392900,
517600,0,1,0,0,4.20913E+11,13398076,
517700,0,1,0,0,4.21076E+11,13403253,
517800,0,1,0,0,4.21238E+11,13408431,
517900,0,1,0,0,4.21401E+11,13413610,
518000,0,1,0,0,4.21564E+11,13418790,
518100,0,1,0,0,4.21726E+11,13423971,
518200,0,1,0,0,4.21889E+11,13429153,
